UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet
1.71E+09,4/12/2024 9:45,9:45:18,615.94,24.14,2.81,8.36,95.46,96.68,6:23:00,17:49:00
1.71E+09,4/12/2024 9:40,9:40:19,586.34,27.18,2.54,8.06,95.43,96.64,6:23:00,17:49:00
1.71E+09,4/12/2024 9:35,9:35:17,744.08,29.05,2.69,8,95.36,96.56,6:23:00,17:49:00
1.71E+09,4/12/2024 9:30,9:30:17,560.95,30.3,3.13,8.06,95.33,96.52,6:23:00,17:49:00
1.71E+09,4/12/2024 9:25,9:25:21,564.66,29.99,4.2,8.18,95.34,96.54,6:23:00,17:49:00
1.71E+09,4/12/2024 9:20,9:20:21,698.81,28.84,4.48,8.18,95.32,96.52,6:23:00,17:49:00
1.71E+09,4/12/2024 9:15,9:15:18,447.7,28.5,3.26,8.18,95.29,96.49,6:23:00,17:49:00
1.71E+09,4/12/2024 9:10,9:10:17,647,28.16,1.94,8.24,95.26,96.46,6:23:00,17:49:00
1.71E+09,4/12/2024 9:05,9:05:18,372.67,27.18,2.7,9.16,95.22,96.43,6:23:00,17:49:00
1.71E+09,4/12/2024 9:00,9:00:21,384.98,25,4.76,10.68,95.21,96.43,6:23:00,17:49:00
1.71E+09,4/12/2024 8:55,8:55:22,536.36,22.82,5.86,10.86,95.22,96.44,6:23:00,17:49:00
1.71E+09,4/12/2024 8:50,8:50:21,741.66,21.73,5.67,11.05,95.2,96.43,6:23:00,17:49:00
1.71E+09,4/12/2024 8:45,8:45:18,284.27,20.87,4.13,11.54,95.27,96.51,6:23:00,17:49:00
1.71E+09,4/12/2024 8:40,8:40:17,345.55,20.3,4.54,11.6,95.35,96.59,6:23:00,17:49:00
1.71E+09,4/12/2024 8:35,8:35:21,290.57,19.67,6.04,10.93,95.36,96.6,6:23:00,17:49:00
1.71E+09,4/12/2024 8:30,8:30:23,469.12,19.13,6.48,10.5,95.3,96.54,6:23:00,17:49:00
1.71E+09,4/12/2024 8:25,8:25:23,180.22,18.44,6.45,10.31,95.25,96.49,6:23:00,17:49:00
1.71E+09,4/12/2024 8:20,8:20:18,208.49,17.97,6.44,10.25,95.22,96.47,6:23:00,17:49:00
1.71E+09,4/12/2024 8:15,8:15:18,153.45,17.58,6.57,10.19,95.22,96.47,6:23:00,17:49:00
1.71E+09,4/12/2024 8:10,8:10:20,147.07,17.24,6.83,10.01,95.21,96.45,6:23:00,17:49:00
1.71E+09,4/12/2024 8:05,8:05:17,130.69,16.85,7.48,9.77,95.26,96.51,6:23:00,17:49:00
1.71E+09,4/13/2024 8:00,8:00:17,90.6,16.26,8.12,9.4,95.37,96.62,6:23:00,17:49:00
1.71E+09,4/13/2024 7:55,7:55:18,125.23,15.58,8.35,9.09,95.5,96.76,6:23:00,17:49:00
1.71E+09,4/13/2024 7:50,7:50:18,178.57,15.11,8.16,9.03,95.59,96.85,6:23:00,17:49:00
1.71E+09,4/13/2024 7:45,7:45:21,159.68,15.46,7.84,9.28,95.64,96.9,6:23:00,17:49:00
1.71E+09,4/13/2024 7:40,7:40:20,167.95,16.69,7.48,9.77,95.66,96.91,6:23:00,17:49:00
1.71E+09,4/13/2024 7:35,7:35:18,93.18,18.72,7.11,10.01,95.57,96.81,6:23:00,17:49:00
1.71E+09,4/13/2024 7:30,7:30:18,127.19,21.36,6.06,9.77,95.49,96.72,6:23:00,17:49:00
1.71E+09,4/13/2024 7:25,7:25:17,125.71,23.95,4.68,9.46,95.38,96.61,6:23:00,17:49:00
1.71E+09,4/13/2024 7:20,7:20:17,86.03,25.33,3.59,9.22,95.26,96.48,6:23:00,17:49:00
1.71E+09,4/13/2024 7:15,7:15:18,58.78,25.59,3.16,9.09,95.17,96.39,6:23:00,17:49:00
1.71E+09,4/13/2024 7:10,7:10:18,64.18,24.49,3.01,9.22,95.11,96.33,6:23:00,17:49:00
1.71E+09,4/13/2024 7:05,7:05:18,55.61,22.5,2.36,10.19,95.13,96.36,6:23:00,17:49:00
1.71E+09,4/13/2024 7:00,7:00:20,48.87,20.73,2.45,10.8,95.15,96.39,6:23:00,17:49:00
1.71E+09,4/13/2024 6:55,6:55:21,38.13,19.07,3.52,11.05,95.23,96.47,6:23:00,17:49:00
1.71E+09,4/13/2024 6:50,6:50:17,42.15,17.93,4.6,10.68,95.39,96.64,6:23:00,17:49:00
1.71E+09,4/13/2024 6:45,6:45:17,32.73,16.9,3.99,10.74,95.52,96.77,6:23:00,17:49:00
1.71E+09,4/13/2024 6:40,6:40:23,23.41,16.39,3.38,10.68,95.62,96.88,6:23:00,17:49:00
1.71E+09,4/13/2024 6:35,6:35:18,17.03,16.11,3.08,10.74,95.65,96.91,6:23:00,17:49:00
1.71E+09,4/13/2024 6:30,6:30:18,8.65,15.9,3.23,10.8,95.65,96.91,6:23:00,17:49:00
1.71E+09,4/13/2024 6:25,6:25:18,3.2,15.65,3.33,10.8,95.6,96.86,6:23:00,17:49:00
1.71E+09,4/13/2024 6:20,6:20:18,2.21,15.37,3.37,10.74,95.52,96.78,6:23:00,17:49:00
1.71E+09,4/13/2024 6:15,6:15:18,1.44,15.15,2.96,10.68,95.49,96.76,6:23:00,17:49:00
1.71E+09,4/13/2024 6:10,6:10:17,1.26,14.71,2.84,10.31,95.42,96.68,6:23:00,17:49:00
1.71E+09,4/13/2024 6:05,6:05:17,1.19,14.35,2.75,9.89,95.46,96.72,6:23:00,17:49:00
1.71E+09,4/14/2024 6:00,6:00:18,1.24,14.28,3.32,9.52,95.53,96.8,6:23:00,17:49:00
1.71E+09,4/14/2024 5:55,5:55:18,1.2,15.53,3.46,9.52,95.55,96.81,6:23:00,17:49:00
1.71E+09,4/14/2024 5:50,5:50:17,1.2,17.1,3.08,8.97,95.62,96.87,6:23:00,17:49:00
1.71E+09,4/14/2024 5:45,5:45:17,1.22,19.3,2.38,9.09,95.66,96.91,6:23:00,17:49:00
1.71E+09,4/14/2024 5:40,5:40:19,1.22,21.57,2.04,9.16,95.68,96.91,6:23:00,17:49:00
1.71E+09,4/14/2024 5:35,5:35:17,1.25,23.51,1.39,9.22,95.68,96.91,6:23:00,17:49:00
1.71E+09,4/14/2024 5:30,5:30:21,1.23,25.32,0.75,9.22,95.64,96.86,6:23:00,17:49:00
1.71E+09,4/14/2024 5:25,5:25:18,1.23,27.03,1,9.09,95.55,96.76,6:23:00,17:49:00
1.71E+09,4/14/2024 5:20,5:20:17,1.2,27.08,1.9,8.91,95.46,96.67,6:23:00,17:49:00
1.71E+09,4/14/2024 5:15,5:15:20,1.2,26.85,3.01,8.79,95.35,96.56,6:23:00,17:49:00
1.71E+09,4/14/2024 5:10,5:10:17,1.2,26.55,3.56,8.79,95.34,96.55,6:23:00,17:49:00
1.71E+09,4/14/2024 5:05,5:05:18,1.23,25.55,3.43,8.97,95.35,96.56,6:23:00,17:49:00
1.71E+09,4/14/2024 5:00,5:00:22,1.24,23.85,3.19,10.07,95.36,96.58,6:23:00,17:49:00
1.71E+09,4/14/2024 4:55,4:55:20,1.2,21.41,3.2,11.29,95.41,96.64,6:23:00,17:49:00
1.71E+09,4/14/2024 4:50,4:50:18,1.21,20.51,2.59,11.47,95.52,96.76,6:23:00,17:49:00
1.71E+09,4/14/2024 4:45,4:45:17,1.22,20.2,1.91,11.96,95.57,96.81,6:23:00,17:49:00
1.71E+09,4/14/2024 4:40,4:40:20,1.23,19.44,1.99,12.08,95.6,96.85,6:23:00,17:49:00
1.71E+09,4/14/2024 4:35,4:35:18,1.21,18.55,2.92,11.66,95.53,96.77,6:23:00,17:49:00
1.71E+09,4/14/2024 4:30,4:30:19,1.24,18.17,2.74,11.66,95.53,96.78,6:23:00,17:49:00
1.71E+09,4/14/2024 4:25,4:25:17,1.22,17.88,3.1,11.47,95.49,96.74,6:23:00,17:49:00
1.71E+09,4/14/2024 4:20,4:20:17,1.22,17.44,3.14,11.29,95.47,96.72,6:23:00,17:49:00
1.71E+09,4/14/2024 4:15,4:15:18,1.19,17.09,3.42,11.11,95.48,96.73,6:23:00,17:49:00
1.71E+09,4/14/2024 4:10,4:10:18,1.23,16.64,3.57,10.93,95.43,96.68,6:23:00,17:49:00
1.71E+09,4/14/2024 4:05,4:05:20,1.2,16.44,3.23,10.86,95.41,96.66,6:23:00,17:49:00
1.71E+09,4/15/2024 4:00,4:00:17,1.22,16.23,3.31,10.8,95.41,96.66,6:23:00,17:49:00
1.71E+09,4/15/2024 3:55,3:55:18,1.23,16.51,3.72,10.86,95.42,96.68,6:23:00,17:49:00
1.71E+09,4/15/2024 3:50,3:50:21,1.21,17.42,3.74,10.74,95.41,96.66,6:23:00,17:49:00
1.71E+09,4/15/2024 3:45,3:45:22,1.19,17.8,3.13,10.93,95.45,96.7,6:23:00,17:49:00
1.71E+09,4/15/2024 3:40,3:40:21,1.21,18.17,2.36,11.29,95.46,96.71,6:23:00,17:49:00
1.71E+09,4/15/2024 3:35,3:35:18,1.23,18.62,0.77,11.66,95.45,96.69,6:23:00,17:49:00
1.71E+09,4/15/2024 3:30,3:30:17,1.26,19.1,0.62,11.78,95.44,96.68,6:23:00,17:49:00
1.71E+09,4/15/2024 3:25,3:25:19,1.23,19.75,1.63,11.78,95.38,96.62,6:23:00,17:49:00
1.71E+09,4/15/2024 3:20,3:20:19,1.23,20.92,2.48,11.66,95.29,96.53,6:23:00,17:49:00
1.71E+09,4/15/2024 3:15,3:15:18,1.24,21.69,2.54,11.47,95.23,96.46,6:23:00,17:49:00
1.71E+09,4/15/2024 3:10,3:10:17,1.25,21.72,1.82,11.35,95.17,96.4,6:23:00,17:49:00
1.71E+09,4/15/2024 3:05,3:05:17,1.28,21.82,0.81,11.47,95.18,96.41,6:23:00,17:49:00
1.71E+09,4/15/2024 3:00,3:00:17,1.28,21.47,1.32,12.15,95.24,96.47,6:23:00,17:49:00
1.71E+09,4/15/2024 2:55,2:55:18,1.2,19.32,3.17,12.45,95.31,96.55,6:23:00,17:49:00
1.71E+09,4/15/2024 2:50,2:50:17,1.2,17.73,4.41,11.78,95.35,96.59,6:23:00,17:49:00
1.71E+09,4/15/2024 2:45,2:45:17,1.2,16.94,4.33,11.72,95.39,96.64,6:23:00,17:49:00
1.71E+09,4/15/2024 2:40,2:40:17,1.23,16.27,3.64,11.54,95.4,96.65,6:23:00,17:49:00
1.71E+09,4/15/2024 2:35,2:35:19,1.19,15.69,3.21,11.35,95.41,96.66,6:23:00,17:49:00
1.71E+09,4/15/2024 2:30,2:30:18,1.21,15.2,3.13,11.11,95.44,96.7,6:23:00,17:49:00
1.71E+09,4/15/2024 2:25,2:25:19,1.22,14.75,3,10.86,95.45,96.71,6:23:00,17:49:00
1.71E+09,4/15/2024 2:20,2:20:23,1.22,14.34,2.87,10.62,95.45,96.71,6:23:00,17:49:00
1.71E+09,4/15/2024 2:15,2:15:17,1.25,14.1,2.79,10.44,95.45,96.72,6:23:00,17:49:00
1.71E+09,4/15/2024 2:10,2:10:18,1.23,14.01,2.72,10.31,95.46,96.73,6:23:00,17:49:00
1.71E+09,4/15/2024 2:05,2:05:17,1.23,13.89,2.78,10.19,95.48,96.75,6:23:00,17:49:00
1.71E+09,4/16/2024 2:00,2:00:17,1.21,13.64,3.01,10.01,95.48,96.74,6:23:00,17:49:00
1.71E+09,4/16/2024 1:55,1:55:18,1.22,15.26,3.49,10.25,95.52,96.78,6:23:00,17:49:00
1.71E+09,4/16/2024 1:50,1:50:18,1.2,17.86,3.22,10.31,95.59,96.84,6:23:00,17:49:00
1.71E+09,4/16/2024 1:45,1:45:20,1.21,21.52,2.44,10.01,95.63,96.87,6:23:00,17:49:00
1.71E+09,4/16/2024 1:40,1:40:17,1.24,23.93,2.18,9.4,95.7,96.93,6:23:00,17:49:00
1.71E+09,4/16/2024 1:35,1:35:18,1.25,25.62,2.15,9.09,95.68,96.9,6:23:00,17:49:00
1.71E+09,4/16/2024 1:30,1:30:18,1.18,27.01,2.34,8.85,95.68,96.89,6:23:00,17:49:00
1.71E+09,4/16/2024 1:25,1:25:17,1.24,27.94,2.42,8.54,95.61,96.82,6:23:00,17:49:00
1.71E+09,4/16/2024 1:20,1:20:17,1.24,28.55,2.42,8.3,95.51,96.72,6:23:00,17:49:00
1.71E+09,4/16/2024 1:15,1:15:19,1.24,28.66,2.43,8.18,95.43,96.63,6:23:00,17:49:00
1.71E+09,4/16/2024 1:10,1:10:19,1.25,28.48,2.53,8.06,95.36,96.57,6:23:00,17:49:00
1.71E+09,4/16/2024 1:05,1:05:17,1.22,27.98,2.56,7.81,95.39,96.6,6:23:00,17:49:00
1.71E+09,4/16/2024 1:00,1:00:18,1.26,26.54,2.62,8.42,95.46,96.67,6:23:00,17:49:00
1.71E+09,4/16/2024 0:55,0:55:18,1.27,23.06,2.3,10.74,95.48,96.71,6:23:00,17:49:00
1.71E+09,4/16/2024 0:50,0:50:19,1.2,21.81,2.21,9.77,95.49,96.72,6:23:00,17:49:00
1.71E+09,4/16/2024 0:45,0:45:19,1.19,21.22,2.14,9.34,95.51,96.74,6:23:00,17:49:00
1.71E+09,4/16/2024 0:40,0:40:17,1.22,20.4,2.21,9.03,95.46,96.7,6:23:00,17:49:00
1.71E+09,4/16/2024 0:35,0:35:20,1.23,18.94,2.69,8.97,95.44,96.68,6:23:00,17:49:00
1.71E+09,4/16/2024 0:30,0:30:18,1.21,17.34,3.37,8.85,95.38,96.63,6:23:00,17:49:00
1.71E+09,4/16/2024 0:25,0:25:18,1.22,16.2,3.77,8.54,95.31,96.57,6:23:00,17:49:00
1.71E+09,4/16/2024 0:20,0:20:18,1.23,15.36,4.09,8.24,95.23,96.49,6:23:00,17:49:00
1.71E+09,4/16/2024 0:15,0:15:17,1.21,14.64,4.51,7.81,95.24,96.5,6:23:00,17:49:00
1.71E+09,4/16/2024 0:10,0:10:18,1.23,14.15,4.65,7.45,95.23,96.49,6:23:00,17:49:00
1.71E+09,4/16/2024 0:00,0:00:18,1.16,13.61,4.78,7.08,95.2,96.47,6:23:00,17:49:00
1.71E+09,4/17/2024 23:55,23:55:20,1.28,13.2,4.75,6.71,95.2,96.46,6:23:00,17:49:00
1.71E+09,4/17/2024 23:50,23:50:20,1.23,15.49,4.41,6.84,95.16,96.42,6:23:00,17:49:00
1.71E+09,4/17/2024 23:45,23:45:17,1.23,19.37,3.32,5.49,95.17,96.41,6:23:00,17:49:00
1.71E+09,4/17/2024 23:40,23:40:18,1.17,22.94,2.65,5.49,95.2,96.43,6:23:00,17:49:00
1.71E+09,4/17/2024 23:35,23:35:18,1.24,26.54,2.75,5.86,95.27,96.48,6:23:00,17:49:00
1.71E+09,4/17/2024 23:30,23:30:17,1.17,29.4,2.24,6.47,95.25,96.45,6:23:00,17:49:00
1.71E+09,4/17/2024 23:25,23:25:17,1.23,31.15,1.62,6.77,95.21,96.4,6:23:00,17:49:00
1.71E+09,4/17/2024 23:20,23:20:18,1.26,32.08,1.21,6.9,95.14,96.32,6:23:00,17:49:00
1.71E+09,4/17/2024 23:15,23:15:18,1.23,32.3,0.59,7.02,95.03,96.22,6:23:00,17:49:00
1.71E+09,4/17/2024 23:10,23:10:17,1.2,32.32,0.38,7.02,94.91,96.09,6:23:00,17:49:00
1.71E+09,4/17/2024 23:05,23:05:18,1.24,31.85,1.31,6.9,94.83,96.01,6:23:00,17:49:00
1.71E+09,4/17/2024 23:00,23:00:18,1.21,30.71,2.14,6.96,94.84,96.03,6:23:00,17:49:00
1.71E+09,4/17/2024 22:55,22:55:19,1.16,27.44,3,10.8,94.88,96.08,6:23:00,17:49:00
1.71E+09,4/17/2024 22:50,22:50:23,1.21,24.87,3.66,11.41,94.96,96.17,6:23:00,17:49:00
1.71E+09,4/17/2024 22:45,22:45:19,1.18,23.21,3.99,10.62,95.01,96.23,6:23:00,17:49:00
1.71E+09,4/17/2024 22:40,22:40:18,1.19,22.13,3.99,10.19,95.05,96.28,6:23:00,17:49:00
1.71E+09,4/17/2024 22:35,22:35:17,1.22,21.23,3.84,9.95,95.05,96.28,6:23:00,17:49:00
1.71E+09,4/17/2024 22:30,22:30:17,1.23,20.5,3.65,9.7,95.05,96.29,6:23:00,17:49:00
1.71E+09,4/17/2024 22:25,22:25:18,1.22,19.93,3.02,9.58,95.05,96.28,6:23:00,17:49:00
1.71E+09,4/17/2024 22:20,22:20:18,1.2,19.76,2.21,9.4,95,96.24,6:23:00,17:49:00
1.71E+09,4/17/2024 22:15,22:15:23,1.23,19.58,1.7,8.97,94.98,96.21,6:23:00,17:49:00
1.71E+09,4/17/2024 22:10,22:10:18,1.21,19.32,1.45,8.54,94.94,96.18,6:23:00,17:49:00
1.71E+09,4/17/2024 22:05,22:05:18,1.23,18.37,1.51,8.61,94.92,96.16,6:23:00,17:49:00
1.71E+09,4/17/2024 22:00,22:00:21,1.24,17.41,1.7,8.67,94.95,96.19,6:23:00,17:49:00
1.71E+09,4/18/2024 21:55,21:55:17,1.22,16.79,1.77,8.85,94.96,96.21,6:23:00,17:49:00
1.71E+09,4/18/2024 21:50,21:50:18,1.22,18.15,0.83,10.19,95.03,96.27,6:23:00,17:49:00
1.71E+09,4/18/2024 21:45,21:45:18,1.19,19.55,2.46,9.52,95.11,96.34,6:23:00,17:49:00
1.71E+09,4/18/2024 21:40,21:40:18,1.2,19.82,3.59,9.46,95.24,96.48,6:23:00,17:49:00
1.71E+09,4/18/2024 21:35,21:35:19,1.25,20.1,4.07,9.89,95.35,96.58,6:23:00,17:49:00
1.71E+09,4/18/2024 21:30,21:30:18,1.23,20.15,4.07,10.31,95.38,96.62,6:23:00,17:49:00
1.71E+09,4/18/2024 21:25,21:25:18,1.17,20.01,4.15,10.8,95.34,96.58,6:23:00,17:49:00
1.71E+09,4/18/2024 21:20,21:20:23,1.22,19.97,4.2,11.05,95.28,96.51,6:23:00,17:49:00
1.71E+09,4/18/2024 21:15,21:15:21,1.22,20.18,4.15,10.93,95.21,96.44,6:23:00,17:49:00
1.71E+09,4/18/2024 21:10,21:10:18,1.2,20.68,4.34,10.62,95.14,96.37,6:23:00,17:49:00
1.71E+09,4/18/2024 21:05,21:05:21,1.19,21.82,4.57,10.19,95.07,96.3,6:23:00,17:49:00
1.71E+09,4/18/2024 21:00,21:00:17,1.21,22.23,4.55,9.7,94.97,96.2,6:23:00,17:49:00
1.71E+09,4/18/2024 20:55,20:55:18,1.21,21.56,4.26,9.77,94.9,96.13,6:23:00,17:49:00
1.71E+09,4/18/2024 20:50,20:50:18,1.2,18.8,4.16,10.8,94.86,96.1,6:23:00,17:49:00
1.71E+09,4/18/2024 20:45,20:45:21,1.24,17.29,4.8,10.38,94.84,96.09,6:23:00,17:49:00
1.71E+09,4/18/2024 20:40,20:40:17,1.2,16.97,5.91,9.95,94.91,96.16,6:23:00,17:49:00
1.71E+09,4/18/2024 20:35,20:35:18,1.22,16.96,6.02,9.83,94.93,96.17,6:23:00,17:49:00
1.71E+09,4/18/2024 20:30,20:30:18,1.25,16.73,5.66,9.89,94.9,96.15,6:23:00,17:49:00
1.71E+09,4/18/2024 20:25,20:25:18,1.23,16.37,6.03,9.77,94.86,96.11,6:23:00,17:49:00
1.71E+09,4/18/2024 20:20,20:20:18,1.23,15.95,6.58,9.64,94.89,96.14,6:23:00,17:49:00
1.71E+09,4/18/2024 20:15,20:15:18,1.23,15.03,7.48,9.52,94.93,96.19,6:23:00,17:49:00
1.71E+09,4/18/2024 20:10,20:10:24,1.19,13.96,8.09,9.22,94.99,96.25,6:23:00,17:49:00
1.71E+09,4/18/2024 20:05,20:05:18,1.22,13.37,7.46,8.97,94.99,96.25,6:23:00,17:49:00
1.71E+09,4/18/2024 20:00,20:00:18,1.22,13.37,6.7,9.09,94.97,96.23,6:23:00,17:49:00
1.71E+09,4/19/2024 19:55,19:55:21,1.22,13.57,6.72,9.28,94.94,96.2,6:23:00,17:49:00
1.71E+09,4/19/2024 19:50,19:50:17,1.19,14.73,6.34,9.46,94.94,96.19,6:23:00,17:49:00
1.71E+09,4/19/2024 19:45,19:45:17,1.23,16.94,5.43,9.58,94.96,96.2,6:23:00,17:49:00
1.71E+09,4/19/2024 19:40,19:40:18,1.25,20.41,4.68,9.34,94.94,96.17,6:23:00,17:49:00
1.71E+09,4/19/2024 19:35,19:35:17,1.22,23.69,3.23,8.97,94.92,96.14,6:23:00,17:49:00
1.71E+09,4/19/2024 19:30,19:30:17,1.21,26.01,1.88,8.85,94.84,96.04,6:23:00,17:49:00
1.71E+09,4/19/2024 19:25,19:25:18,1.21,27.8,1.13,8.91,94.75,95.95,6:23:00,17:49:00
1.71E+09,4/19/2024 19:20,19:20:21,1.21,28.9,0.64,8.97,94.66,95.85,6:23:00,17:49:00
1.71E+09,4/19/2024 19:15,19:15:20,1.22,28.46,0.75,9.16,94.53,95.72,6:23:00,17:49:00
1.71E+09,4/19/2024 19:10,19:10:17,1.2,25.17,1.66,10.25,94.55,95.75,6:23:00,17:49:00
1.71E+09,4/19/2024 19:05,19:05:18,1.22,21.7,3.58,11.54,94.61,95.83,6:23:00,17:49:00
1.71E+09,4/19/2024 19:00,19:00:18,1.23,19.63,6.31,12.08,94.57,95.8,6:23:00,17:49:00
1.71E+09,4/19/2024 18:55,18:55:21,1.24,18.6,6.59,12.39,94.59,95.82,6:23:00,17:49:00
1.71E+09,4/19/2024 18:50,18:50:20,1.23,17.7,7.17,12.08,94.71,95.95,6:23:00,17:49:00
1.71E+09,4/19/2024 18:45,18:45:18,1.22,17.05,8.63,11.17,94.75,96,6:23:00,17:49:00
1.71E+09,4/19/2024 18:40,18:40:18,1.24,16.23,6.99,10.38,94.75,96,6:23:00,17:49:00
1.71E+09,4/19/2024 18:35,18:35:17,1.24,15.55,5,10.07,94.77,96.02,6:23:00,17:49:00
1.71E+09,4/19/2024 18:30,18:30:18,1.24,15.44,4.05,9.89,94.81,96.06,6:23:00,17:49:00
1.71E+09,4/19/2024 18:25,18:25:17,1.2,15.19,3.92,9.64,94.8,96.05,6:23:00,17:49:00
1.71E+09,4/19/2024 18:20,18:20:21,1.23,15.05,3.83,9.46,94.75,96,6:23:00,17:49:00
1.71E+09,4/19/2024 18:15,18:15:23,1.25,15.29,4.03,9.34,94.74,96,6:23:00,17:49:00
1.71E+09,4/19/2024 18:10,18:10:18,1.22,15.47,4.55,9.28,94.74,95.99,6:23:00,17:49:00
1.71E+09,4/19/2024 18:05,18:05:18,1.22,15.33,5.16,9.03,94.75,96,6:23:00,17:49:00
1.71E+09,4/19/2024 18:00,18:00:18,1.24,14.96,5.13,8.91,94.78,96.03,6:23:00,17:49:00
1.71E+09,4/20/2024 17:55,17:55:21,1.56,14.61,4.95,8.79,94.82,96.07,6:23:00,17:49:00
1.71E+09,4/20/2024 17:50,17:50:21,2.2,15.44,4.55,8.79,94.89,96.14,6:23:00,17:49:00
1.71E+09,4/20/2024 17:45,17:45:18,3.21,16.87,3.75,8.61,94.97,96.21,6:23:00,17:49:00
1.71E+09,4/20/2024 17:40,17:40:17,6.25,19.6,2.85,8.42,95,96.24,6:23:00,17:49:00
1.71E+09,4/20/2024 17:35,17:35:17,11.58,22.41,2.13,8.48,95.04,96.26,6:23:00,17:49:00
1.71E+09,4/20/2024 17:30,17:30:18,20.16,24.29,2,8.79,95.03,96.25,6:23:00,17:49:00
1.71E+09,4/20/2024 17:25,17:25:18,22.45,25.66,1.89,9.09,95.01,96.22,6:23:00,17:49:00
1.71E+09,4/20/2024 17:20,17:20:20,19.11,26.42,1.54,9.28,94.95,96.15,6:23:00,17:49:00
1.71E+09,4/20/2024 17:15,17:15:17,22.95,26.87,1.53,9.4,94.89,96.1,6:23:00,17:49:00
1.71E+09,4/20/2024 17:10,17:10:18,29.7,27,2.01,9.46,94.83,96.03,6:23:00,17:49:00
1.71E+09,4/20/2024 17:05,17:05:18,30.34,26.83,2.72,9.58,94.79,95.99,6:23:00,17:49:00
1.71E+09,4/20/2024 17:00,17:00:23,24.65,26.23,3.35,9.52,94.78,95.99,6:23:00,17:49:00
1.71E+09,4/20/2024 16:55,16:55:17,23.31,24.95,3.62,9.95,94.78,95.99,6:23:00,17:49:00
1.71E+09,4/20/2024 16:50,16:50:18,27.94,21.93,3.7,11.6,94.81,96.04,6:23:00,17:49:00
1.71E+09,4/20/2024 16:45,16:45:18,69.36,20.08,4,11.23,94.85,96.08,6:23:00,17:49:00
1.71E+09,4/20/2024 16:40,16:40:18,120.87,19.18,4.31,10.99,94.89,96.13,6:23:00,17:49:00
1.71E+09,4/20/2024 16:35,16:35:18,68.86,18.38,4.63,10.74,94.9,96.13,6:23:00,17:49:00
1.71E+09,4/20/2024 16:30,16:30:18,141.27,17.6,4.87,10.44,94.92,96.16,6:23:00,17:49:00
1.71E+09,4/20/2024 16:25,16:25:20,127.12,16.95,4.98,10.13,94.93,96.17,6:23:00,17:49:00
1.71E+09,4/20/2024 16:20,16:20:18,98.7,16.33,4.9,9.89,94.91,96.16,6:23:00,17:49:00
1.71E+09,4/20/2024 16:15,16:15:19,155.58,15.81,4.63,9.64,94.9,96.15,6:23:00,17:49:00
1.71E+09,4/20/2024 16:10,16:10:24,171.31,15.36,4.24,9.4,94.91,96.16,6:23:00,17:49:00
1.71E+09,4/20/2024 16:05,16:05:23,174.48,15.06,3.88,9.16,94.87,96.12,6:23:00,17:49:00
1.71E+09,4/20/2024 16:00,16:00:18,253.98,14.83,3.57,8.91,94.88,96.13,6:23:00,17:49:00
1.71E+09,4/21/2024 15:55,15:55:17,220.39,14.76,3.23,8.67,94.93,96.18,6:23:00,17:49:00
1.71E+09,4/21/2024 15:50,15:50:23,110.91,17.06,2.82,9.58,94.95,96.2,6:23:00,17:49:00
1.71E+09,4/21/2024 15:45,15:45:17,189.97,20.4,2.04,8.67,95,96.24,6:23:00,17:49:00
1.71E+09,4/21/2024 15:40,15:40:18,174.43,24.55,1.14,8.79,95.06,96.28,6:23:00,17:49:00
1.71E+09,4/21/2024 15:35,15:35:19,208.47,27.15,0.83,8.79,95.07,96.27,6:23:00,17:49:00
1.71E+09,4/21/2024 15:30,15:30:17,300.07,28.49,0.72,8.79,95.03,96.23,6:23:00,17:49:00
1.71E+09,4/21/2024 15:25,15:25:17,211.04,29.51,0.72,8.85,94.98,96.17,6:23:00,17:49:00
1.71E+09,4/21/2024 15:20,15:20:18,222.53,30.18,0.6,8.73,94.92,96.11,6:23:00,17:49:00
1.71E+09,4/21/2024 15:15,15:15:18,424.74,30.46,0.38,8.61,94.82,96.01,6:23:00,17:49:00
1.71E+09,4/21/2024 15:10,15:10:17,308.4,30.37,0.56,8.48,94.76,95.95,6:23:00,17:49:00
1.71E+09,4/21/2024 15:05,15:05:17,225.47,29.93,1.28,8.42,94.76,95.95,6:23:00,17:49:00
1.71E+09,4/21/2024 15:00,15:00:18,186.11,29.12,2.1,8.42,94.75,95.94,6:23:00,17:49:00
1.71E+09,4/21/2024 14:55,14:55:17,233.52,27.48,2.97,9.58,94.77,95.97,6:23:00,17:49:00
1.71E+09,4/21/2024 14:50,14:50:17,421.13,23.73,3.91,12.02,94.79,96,6:23:00,17:49:00
1.71E+09,4/21/2024 14:45,14:45:18,281.59,21.76,4.55,11.35,94.82,96.04,6:23:00,17:49:00
1.71E+09,4/21/2024 14:40,14:40:18,309.41,20.79,4.84,11.05,94.85,96.08,6:23:00,17:49:00
1.71E+09,4/21/2024 14:35,14:35:18,232.01,19.93,4.85,10.8,94.87,96.1,6:23:00,17:49:00
1.71E+09,4/21/2024 14:30,14:30:17,489.61,19.16,4.71,10.62,94.9,96.14,6:23:00,17:49:00
1.71E+09,4/21/2024 14:25,14:25:18,322.35,18.42,4.5,10.38,94.92,96.16,6:23:00,17:49:00
